Timestamp,Open,High,Low,Close,Value,Trades,SMA_10,SMA_50,RSI_14,Return,Middle_Band,Upper_Band,Lower_Band,Return_Signal,Weekday,Day,Month,Year,TOD
2023-03-30,0.0105496,0.01093,0.01045,0.0108,41275.92681481,23,0.01081111,0.011577388,41.882613510520486,0.02373549708045819,0.01109866,0.012108851590790922,0.010088468409209078,1,3,30,3,2023,0.0
2023-03-31,0.0108,0.01139,0.0104999,0.0109013,236620.58756557,37,0.01076149,0.011563416,41.38714120844345,0.009379629629629571,0.011117775,0.012095737552021969,0.010139812447978031,1,4,31,3,2023,0.0
2023-04-01,0.0112182,0.0112182,0.01052,0.0108977,96963.24603417,37,0.01075128,0.01156057,41.566647971583464,-0.00033023584343150336,0.011117715,0.01209573423837469,0.01013969576162531,-1,5,1,4,2023,0.0
2023-04-02,0.010564,0.0110534,0.0104999,0.0105003,171124.19463874,31,0.01067131,0.011544176,43.118394259672264,-0.03646641034346687,0.011077865,0.01208944716936038,0.010066282830639619,-1,6,2,4,2023,0.0
2023-04-03,0.0110088,0.0110936,0.0099378,0.0110936,243784.31765735,61,0.01068068,0.011559353999999999,43.24057589596718,0.056503147529118225,0.01105017,0.012025776812733523,0.010074563187266477,1,0,3,4,2023,0.0
2023-04-04,0.0109518,0.01135,0.0104315,0.01135,227269.51800257,40,0.010775429999999999,0.011576356000000001,49.527767283717424,0.023112425182086893,0.011058120000000001,0.012041122060499775,0.010075117939500227,1,1,4,4,2023,0.0
2023-04-05,0.0107652,0.0111984,0.0105002,0.01113,139364.26741187,31,0.01079073,0.011575355999999998,51.341825377195136,-0.01938325991189438,0.01103064,0.011970261237016312,0.010091018762983687,-1,2,5,4,2023,0.0
2023-04-06,0.0106222,0.01125,0.0105019,0.011218,412295.5144527199,40,0.01085753,0.011591348000000001,49.11626503427169,0.00790655884995517,0.011000205,0.011867940684895776,0.010132469315104226,1,3,6,4,2023,0.0
2023-04-07,0.0107401,0.010993,0.0101001,0.0106999,96955.06747847,34,0.01091404,0.011564946,46.9119281920369,-0.046184703155642715,0.010945205,0.011735508844233319,0.01015490115576668,-1,4,7,4,2023,0.0
2023-04-08,0.0105625,0.0108793,0.0102,0.0108678,26356.92421555,14,0.01094586,0.011524172,55.254183698818856,0.01569173543677982,0.010928095,0.011709022369019457,0.010147167630980544,1,5,8,4,2023,0.0
2023-04-09,0.0099001,0.0108,0.0099001,0.0108,61109.94581889,11,0.01094586,0.011478980000000001,47.74303784555748,-0.006238613150775674,0.010878485,0.01154612557861245,0.01021084442138755,-1,6,9,4,2023,0.0
2023-04-10,0.0108,0.01109,0.0098306,0.0105568,290047.3262844401,41,0.01091141,0.011442116,50.090972333707924,-0.022518518518518604,0.010836450000000001,0.011471571135565139,0.010201328864434863,-1,0,10,4,2023,0.0
2023-04-11,0.0102999,0.011,0.0102001,0.0105243,133611.54881818,27,0.01087407,0.011362602,55.80528810325813,-0.0030785844195210244,0.010812674999999999,0.011457573842740367,0.01016777615725963,-1,1,11,4,2023,0.0
